Time,Operator,Technology,MCC / MNC,gNB,RF Band​ (PCell),Num Beams,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Average Code Rate​ (PCell),Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Net PUSCH Thp​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:21:55.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-11.3,-3.1,52/0,NSA,0.0,28,0.0,9.90,0.033,1,1,0.0,3,16.5,0.221,7.4,72.3,-50.9,-7.0,-29.8,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449850,23.858745,,0,0.0,0.001,28.1,2
2025-02-05 10:21:55.016,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.4,-11.3,-3.1,52/0,NSA,0.0,28,0.0,9.90,0.033,1,1,0.0,3,16.5,0.221,7.4,72.3,-56.4,-6.7,-35.5,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449850,23.858745,,0,0.0,0.001,27.1,2
2025-02-05 10:21:55.026,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.4,-10.8,10.4,52/0,NSA,0.0,28,0.0,9.90,0.033,1,1,0.0,3,16.5,0.221,7.4,72.3,-56.4,-6.7,-35.5,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449850,23.858745,,0,0.0,0.001,27.1,2
2025-02-05 10:21:55.280,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.4,-10.8,10.4,52/0,NSA,0.0,28,0.0,9.90,0.033,1,1,2.0,3,18.3,0.256,2.4,72.2,-56.4,-6.7,-35.5,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449850,23.858745,,0,0.0,0.001,27.1,2
2025-02-05 10:21:55.431,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.4,-10.8,10.4,52/0,NSA,0.0,28,0.0,9.90,0.033,1,1,2.0,3,18.3,0.256,2.4,72.2,-56.4,-6.7,-35.5,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449851,23.858753,,0,0.0,0.001,27.1,2
2025-02-05 10:21:55.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.4,-10.8,10.4,52/0,NSA,0.0,28,0.0,9.90,0.033,1,1,2.0,3,18.3,0.256,2.4,72.2,-56.4,-6.7,-35.5,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449851,23.858753,,0,0.0,0.0,27.1,2
2025-02-05 10:21:55.517,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.4,-10.8,10.4,52/0,NSA,0.0,28,0.0,9.90,0.033,1,1,2.0,3,18.3,0.256,2.4,72.2,-50.1,-6.8,-29.4,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449851,23.858753,,0,0.0,0.0,28.3,2
2025-02-05 10:21:55.545,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,28,0.0,9.90,0.033,1,1,2.0,3,18.3,0.256,2.4,72.2,-50.1,-6.8,-29.4,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449851,23.858753,,0,0.0,0.0,28.3,2
2025-02-05 10:21:55.549,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,2.0,3,18.3,0.256,2.4,72.2,-50.1,-6.8,-29.4,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449851,23.858753,,0,0.0,0.0,28.3,2
2025-02-05 10:21:55.781,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,3.9,4,16.8,0.324,8.3,74.3,-50.1,-6.8,-29.4,44,5,440,Band 3 - 1800,0.0,3,6.2 (16-QAM),0.195,0.017,23.1,-24.7,61.449851,23.858753,,0,0.0,0.0,28.3,2
2025-02-05 10:21:55.816,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,,,,,,,,61.449851,23.858753,,0,,,28.9,2
2025-02-05 10:21:55.955,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,,,,0.0,,,,61.449851,23.858753,,0,,,28.9,2
2025-02-05 10:21:55.969,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.0,0.39,,,61.449851,23.858753,,0,,,28.9,2
2025-02-05 10:21:55.985,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449851,23.858753,,0,,,28.9,2
2025-02-05 10:21:56.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449851,23.858753,,0,0.385,,28.9,2
2025-02-05 10:21:56.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-12.3,5.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449851,23.858753,,0,0.385,125.591,28.9,2
2025-02-05 10:21:56.045,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-12.1,4.6,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449851,23.858753,,0,0.385,125.591,28.9,2
2025-02-05 10:21:56.049,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-12.1,4.6,52/0,NSA,4.9,116,21.6,63.51,157.963,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449851,23.858753,,0,0.385,125.591,28.9,2
2025-02-05 10:21:56.142,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-12.1,4.6,52/0,NSA,4.9,116,21.6,63.51,157.963,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449853,23.858762,,0,0.385,125.591,28.9,2
2025-02-05 10:21:56.226,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.7,-12.0,6.8,52/0,NSA,4.9,116,21.6,63.51,157.963,1,1,3.9,4,16.8,0.324,8.3,74.3,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449853,23.858762,,0,0.385,125.591,28.9,2
2025-02-05 10:21:56.237,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.7,-12.0,6.8,52/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-51.7,-6.8,-31.0,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449853,23.858762,,0,0.385,125.591,28.9,2
2025-02-05 10:21:56.324,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.7,-12.0,6.8,52/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-50.7,-9.1,-26.7,44,5,440,Band 3 - 1800,0.0,24,25.3 (256-QAM),0.109,0.39,0.0,-18.7,61.449853,23.858762,,0,0.385,125.591,28.7,2
2025-02-05 10:21:56.467,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.7,-12.0,6.8,52/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-50.7,-9.1,-26.7,44,5,440,Band 3 - 1800,0.4,25,25.6 (256-QAM),0.109,39.532,0.0,-18.7,61.449853,23.858762,,0,0.385,125.591,28.7,2
2025-02-05 10:21:56.478,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.7,-12.0,6.8,52/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-50.7,-9.1,-26.7,44,5,440,Band 3 - 1800,0.4,25,25.6 (256-QAM),0.201,39.532,6.5,-24.1,61.449853,23.858762,,0,0.385,125.591,28.7,2
2025-02-05 10:21:56.484,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.7,-12.0,6.8,52/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.4,25,25.6 (256-QAM),0.201,39.532,6.5,-24.1,61.449853,23.858762,,0,0.385,125.591,28.3,2
2025-02-05 10:21:56.485,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.4,25,25.6 (256-QAM),0.201,39.532,6.5,-24.1,61.449853,23.858762,,0,0.385,125.591,28.3,2
2025-02-05 10:21:56.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.4,25,25.6 (256-QAM),0.201,39.532,6.5,-24.1,61.449853,23.858762,,0,0.368,125.591,28.3,2
2025-02-05 10:21:56.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.4,25,25.6 (256-QAM),0.201,39.532,6.5,-24.1,61.449853,23.858762,,0,0.368,285.314,28.3,2
2025-02-05 10:21:56.507,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,4.9,116,21.6,63.51,157.963,1,1,4.1,7,17.0,0.595,8.3,75.5,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.201,39.335,6.5,-24.1,61.449853,23.858762,,0,0.368,285.314,28.3,2
2025-02-05 10:21:56.550,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,6.9,157,20.1,62.24,217.753,1,1,4.1,7,17.0,0.595,8.3,75.5,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.201,39.335,6.5,-24.1,61.449853,23.858762,,0,0.368,285.314,28.3,2
2025-02-05 10:21:56.738,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,6.9,157,20.1,62.24,217.753,1,1,1.3,17,10.5,0.346,8.1,73.2,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.201,39.335,6.5,-24.1,61.449853,23.858762,,0,0.368,285.314,28.3,2
2025-02-05 10:21:56.852,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,6.9,157,20.1,62.24,217.753,1,1,1.3,17,10.5,0.346,8.1,73.2,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.201,39.335,6.5,-24.1,61.449854,23.858770,,0,0.368,285.314,28.3,2
2025-02-05 10:21:56.980,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,6.9,157,20.1,62.24,217.753,1,1,1.3,17,10.5,0.346,8.1,73.2,-47.5,-10.0,-23.4,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.213,39.335,8.0,-26.0,61.449854,23.858770,,0,0.368,285.314,28.3,2
2025-02-05 10:21:56.986,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,6.9,157,20.1,62.24,217.753,1,1,1.3,17,10.5,0.346,8.1,73.2,-50.3,-10.6,-25.7,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.213,39.335,8.0,-26.0,61.449854,23.858770,,0,0.368,285.314,28.5,2
2025-02-05 10:21:57.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,6.9,157,20.1,62.24,217.753,1,1,1.3,17,10.5,0.346,8.1,73.2,-50.3,-10.6,-25.7,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.213,39.335,8.0,-26.0,61.449854,23.858770,,0,0.342,285.314,28.5,2
2025-02-05 10:21:57.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,6.9,157,20.1,62.24,217.753,1,1,1.3,17,10.5,0.346,8.1,73.2,-50.3,-10.6,-25.7,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.213,39.335,8.0,-26.0,61.449854,23.858770,,0,0.342,406.839,28.5,2
2025-02-05 10:21:57.014,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-13.1,0.5,53/0,NSA,6.9,157,20.1,62.24,217.753,1,1,1.3,17,10.5,0.346,8.1,73.2,-50.3,-10.6,-25.7,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.213,39.743,8.0,-26.0,61.449854,23.858770,,0,0.342,406.839,28.5,2
2025-02-05 10:21:57.026,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-11.4,9.5,52/0,NSA,6.9,157,20.1,62.24,217.753,1,1,1.3,17,10.5,0.346,8.1,73.2,-50.3,-10.6,-25.7,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.213,39.743,8.0,-26.0,61.449854,23.858770,,0,0.342,406.839,28.5,2
2025-02-05 10:21:57.050,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-11.4,9.5,52/0,NSA,3.9,150,24.3,71.59,385.071,1,1,1.3,17,10.5,0.346,8.1,73.2,-50.3,-10.6,-25.7,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.213,39.743,8.0,-26.0,61.449854,23.858770,,0,0.342,406.839,28.5,2
2025-02-05 10:21:57.242,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-11.4,9.5,52/0,NSA,3.9,150,24.3,71.59,385.071,1,1,2.0,3,17.5,0.264,5.8,70.5,-50.3,-10.6,-25.7,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.213,39.743,8.0,-26.0,61.449854,23.858770,,0,0.342,406.839,28.5,2
2025-02-05 10:21:57.482,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-11.4,9.5,52/0,NSA,3.9,150,24.3,71.59,385.071,1,1,2.0,3,17.5,0.264,5.8,70.5,-50.3,-10.6,-25.7,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.196,39.743,3.4,-25.8,61.449854,23.858770,,0,0.342,406.839,28.5,2
2025-02-05 10:21:57.496,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-11.4,9.5,52/0,NSA,3.9,150,24.3,71.59,385.071,1,1,2.0,3,17.5,0.264,5.8,70.5,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.196,39.743,3.4,-25.8,61.449854,23.858770,,0,0.342,406.839,28.3,2
2025-02-05 10:21:57.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-11.4,9.5,52/0,NSA,3.9,150,24.3,71.59,385.071,1,1,2.0,3,17.5,0.264,5.8,70.5,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.196,39.743,3.4,-25.8,61.449854,23.858770,,0,0.3,406.839,28.3,2
2025-02-05 10:21:57.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-11.4,9.5,52/0,NSA,3.9,150,24.3,71.59,385.071,1,1,2.0,3,17.5,0.264,5.8,70.5,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.196,39.743,3.4,-25.8,61.449854,23.858770,,0,0.3,499.031,28.3,2
2025-02-05 10:21:57.506,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,3.9,150,24.3,71.59,385.071,1,1,2.0,3,17.5,0.264,5.8,70.5,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,24,25.6 (256-QAM),0.196,39.743,3.4,-25.8,61.449854,23.858770,,0,0.3,499.031,28.3,2
2025-02-05 10:21:57.517,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,3.9,150,24.3,71.59,385.071,1,1,2.0,3,17.5,0.264,5.8,70.5,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.196,40.072,3.4,-25.8,61.449854,23.858770,,0,0.3,499.031,28.3,2
2025-02-05 10:21:57.550,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,2.0,3,17.5,0.264,5.8,70.5,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.196,40.072,3.4,-25.8,61.449854,23.858770,,0,0.3,499.031,28.3,2
2025-02-05 10:21:57.561,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,2.0,3,17.5,0.264,5.8,70.5,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.196,40.072,3.4,-25.8,61.449856,23.858779,,0,0.3,499.031,28.3,2
2025-02-05 10:21:57.745,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,0.0,3,19.2,0.309,2.3,69.3,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.196,40.072,3.4,-25.8,61.449856,23.858779,,0,0.3,499.031,28.3,2
2025-02-05 10:21:57.979,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,0.0,3,19.2,0.309,2.3,69.3,-46.8,-10.6,-22.3,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.072,2.3,-29.3,61.449856,23.858779,,0,0.3,499.031,28.3,2
2025-02-05 10:21:57.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,0.0,3,19.2,0.309,2.3,69.3,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.072,2.3,-29.3,61.449856,23.858779,,0,0.3,499.031,27.7,2
2025-02-05 10:21:58.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,0.0,3,19.2,0.309,2.3,69.3,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.072,2.3,-29.3,61.449856,23.858779,,0,0.311,499.031,27.7,2
2025-02-05 10:21:58.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,0.0,3,19.2,0.309,2.3,69.3,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.072,2.3,-29.3,61.449856,23.858779,,0,0.311,546.126,27.7,2
2025-02-05 10:21:58.012,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.3,-10.8,11.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,0.0,3,19.2,0.309,2.3,69.3,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.058,2.3,-29.3,61.449856,23.858779,,0,0.311,546.126,27.7,2
2025-02-05 10:21:58.025,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.7,14.8,52/0,NSA,2.4,158,25.4,75.09,441.595,1,1,0.0,3,19.2,0.309,2.3,69.3,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.058,2.3,-29.3,61.449856,23.858779,,0,0.311,546.126,27.7,2
2025-02-05 10:21:58.050,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.7,14.8,52/0,NSA,1.9,158,26.2,76.91,458.675,1,1,0.0,3,19.2,0.309,2.3,69.3,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.058,2.3,-29.3,61.449856,23.858779,,0,0.311,546.126,27.7,2
2025-02-05 10:21:58.246,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.7,14.8,52/0,NSA,1.9,158,26.2,76.91,458.675,1,1,1.0,4,14.1,0.216,1.6,66.8,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.058,2.3,-29.3,61.449856,23.858779,,0,0.311,546.126,27.7,2
2025-02-05 10:21:58.272,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.7,14.8,52/0,NSA,1.9,158,26.2,76.91,458.675,1,1,1.0,4,14.1,0.216,1.6,66.8,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.23,40.058,2.3,-29.3,61.449857,23.858787,,0,0.311,546.126,27.7,2
2025-02-05 10:21:58.481,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.7,14.8,52/0,NSA,1.9,158,26.2,76.91,458.675,1,1,1.0,4,14.1,0.216,1.6,66.8,-45.5,-10.5,-20.8,44,5,440,Band 3 - 1800,0.0,25,25.6 (256-QAM),0.218,40.058,13.3,-26.9,61.449857,23.858787,,0,0.311,546.126,27.7,2
